id,smiles,MolWt,TPSA,HBA,HBD,MolLogP,NumRotatableBonds,RingCount
NuBBE_1598_obabel_3D.mol2,CCC/C=C/c1ccc2ccccc2n1,197.281,12.89,1,0,4.048100000000003,3,2
NuBBE_366_obabel_3D.mol2,C[C@H]1[C@H](C)CC[C@]2(CO)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]43C)[C@@H]12,442.7280000000003,40.46,2,2,6.997200000000009,1,5
NuBBE_1989_obabel_3D.mol2,C=C(CC[C@@H](C)[C@H]1CC[C@@H]2[C@@H]3CC[C@@H]4[C@H](C)[C@@H](O)CC[C@]4(C)[C@@H]3CC[C@@]21C)C(C)C,414.7180000000003,20.23,1,1,7.88070000000001,5,4
NuBBE_1089_obabel_3D.mol2,COC(=O)c1ccc(/C(=C\c2ccc(OC)c(OC)c2)C(=O)O)cc1O,358.34600000000006,102.29,7,2,2.8212000000000006,6,2
NuBBE_550_obabel_3D.mol2,COc1ccc([C@H](O)[C@@H]2NC=Cc3cc4c(cc32)OCO4)cc1,311.33700000000005,59.95,5,2,2.772500000000001,3,4
NuBBE_1901_obabel_3D.mol2,COCc1ccc(C)c2c1C(=O)C[C@@H](C(C)(C)OC(C)=O)C2,304.386,52.6,4,0,3.228220000000002,4,2
NuBBE_2457_obabel_3D.mol2,COc1cc([C@H]2c3cc(OC)c(OC)cc3C[C@@H](CO)[C@@H]2CO)ccc1O,374.4330000000001,88.38000000000001,6,3,2.323000000000001,6,3
NuBBE_1655_obabel_3D.mol2,C/C(=C\CC/C(C)=C/C(=O)O)CC/C=C(\C)CC/C=C(\C)C(=O)O,334.456,74.6,4,2,5.281400000000004,11,0
NuBBE_399_obabel_3D.mol2,c1ccc(CSCc2ccccc2)cc1,214.33300000000006,0.0,0,0,4.120000000000003,4,2
NuBBE_965_obabel_3D.mol2,COc1cc(OC)c2nc3occc3c(OC)c2c1,259.26099999999997,53.72,5,0,3.006800000000001,3,3
NuBBE_2129_obabel_3D.mol2,CCCCC1CCCCC1,140.26999999999998,0.0,0,0,3.7569000000000026,3,1
NuBBE_1743_obabel_3D.mol2,C=C/C(C)=C/C/C=C(\C)CCC=C(C)C,204.35699999999994,0.0,0,0,5.201500000000005,6,0
NuBBE_84_obabel_3D.mol2,COc1cc([C@H]2O[C@@H](c3cc(OC)c(OC)c(OC)c3)[C@@H](C)[C@@H]2C)cc(OC)c1O,418.48600000000016,75.61000000000001,7,1,4.520000000000006,7,3
NuBBE_404_obabel_3D.mol2,c1ccc(CSSSCSSSCc2ccccc2)cc1,388.6950000000001,0.0,0,0,7.4035000000000055,10,2
NuBBE_967_obabel_3D.mol2,CC(C)(O)[C@@H]1CC[C@@]2(C)CCC[C@@](C)(O)[C@@H]2C1,240.38699999999994,40.46,2,2,3.1148000000000016,1,2
NuBBE_2304_obabel_3D.mol2,CC(=O)N1c2c(O)cccc2[C@@]23CCN4CCC[C@@]5(CCC[C@@]12CC5)[C@H]43,352.4780000000002,43.78000000000001,4,1,3.5675000000000026,0,7
NuBBE_113_obabel_3D.mol2,C=C[C@@H]1[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C2C(=O)OCC[C@@H]21,358.3430000000002,134.91,9,4,-1.5915999999999988,4,3
NuBBE_614_obabel_3D.mol2,CC1(C)C[C@@]2(C(=O)O)CC[C@H]3[C@@H]2[C@H]1CC[C@]3(O)CO,268.35299999999995,77.76,4,3,1.6468999999999998,2,3
NuBBE_1628_obabel_3D.mol2,COC(=O)C[C@@]1(C/C=C(\C)CC/C=C(\C)CCC=C(C)C)C[C@@H](O)C=CC1=O,388.5480000000001,63.6,4,1,5.235100000000006,10,1
NuBBE_51_obabel_3D.mol2,C=C/C(C)=C\C[C@]1(C)[C@H](C)[C@@H](OC(=O)CCC)[C@H](OC(C)=O)[C@@]23C(=C[C@H](OC)C[C@@H]12)[C@@H](OC(=O)CCC)O[C@H]3OC(C)=O,604.7370000000003,123.66,10,0,5.344900000000006,12,3
NuBBE_1677_obabel_3D.mol2,CCCCCC/C=C\CCCCCCCc1cccc(O)c1,302.50199999999995,20.23,1,1,6.801900000000008,13,1
NuBBE_2_obabel_3D.mol2,CC(C)=CCC/C(C)=C/COc1ccc(C(=O)O)cc1O,290.359,66.76,4,2,4.161900000000005,7,1
NuBBE_1618_obabel_3D.mol2,COC(=O)/C=C/c1c(C(=O)OC)nc2occc2c1OC,291.259,87.86000000000001,7,0,1.8091999999999997,4,2
NuBBE_1150_obabel_3D.mol2,C[C@@H]([C@@H]1OC(C)(C)[C@@H](O)[C@H]1O)[C@@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@@]4(C)[C@H]3CC[C@@]12C,472.71000000000043,66.75999999999999,4,2,5.696000000000007,2,5
NuBBE_600_obabel_3D.mol2,COc1c2cc3c(cc2nc2occc12)OCO3,243.21799999999993,53.72000000000001,5,0,2.718300000000001,1,4
NuBBE_33_obabel_3D.mol2,CC(C)=C/C=C/[C@@]1(C)CCc2c(O)cc(C)c(CC=C(C)C)c2O1,326.4800000000001,29.46,2,1,5.815420000000007,4,2
NuBBE_331_obabel_3D.mol2,COC(=O)C1=CO[C@H](O[C@@H]2O[C@H](COC(C)=O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]([C@H](C)OC(C)=O)[C@@H]1CC(=O)O,506.4570000000002,204.57999999999998,14,4,-1.5543999999999971,9,2
NuBBE_1850_obabel_3D.mol2,C=CC[C@]1(OC)C=C2C(=CC1=O)O[C@H](c1ccc3c(c1)OCO3)[C@H]2C,340.37500000000006,53.99000000000001,5,0,3.477000000000002,4,4
NuBBE_68_obabel_3D.mol2,COc1cc(O)c2c(c1)O[C@H](c1ccc(OC)c(OC)c1)CC2=O,330.3360000000001,74.22,6,1,3.124500000000001,4,3
NuBBE_2096_obabel_3D.mol2,COc1ccccc1C(=O)OCc1ccccc1,242.27399999999997,35.53,3,0,3.052200000000002,4,2
NuBBE_1210_obabel_3D.mol2,C[C@H](C/C=C/C(C)(C)O)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O)CC[C@]45C[C@]35CC[C@@]12C,442.72800000000035,40.46,2,2,7.139700000000009,4,5
NuBBE_184_obabel_3D.mol2,CC(=O)CC/C=C(\C)CC/C=C(/CCC=C(C)C)C(=O)O,292.419,54.370000000000005,3,1,4.839500000000004,10,0
NuBBE_543_obabel_3D.mol2,CC1(C)CC[C@@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]43C)[C@@H]2[C@@H]1O,666.8490000000003,197.36999999999998,11,8,1.4060999999999992,4,6
NuBBE_1479_obabel_3D.mol2,CC(=O)C(CC=C(C)C)=C(C)CCOc1ccc(CCNC(=O)c2ccccc2)cc1,419.5650000000001,55.4,4,1,5.689800000000005,11,2
NuBBE_2119_obabel_3D.mol2,CCCCCCCCCCC,156.313,0.0,0,0,4.537100000000004,8,0
NuBBE_1546_obabel_3D.mol2,CCC1C(=O)C[C@H]2[C@@H]3CC[C@H]4[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@@H]3CC[C@@]12C,476.61000000000035,95.97000000000003,7,0,4.249200000000004,4,4
NuBBE_2339_obabel_3D.mol2,C=CC[C@]12C=C(OC)C(=O)C=C1O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H]2C,386.44400000000013,63.22000000000001,6,0,3.979200000000003,7,3
NuBBE_1602_obabel_3D.mol2,CC(C)(O)[C@H]1OC[C@@H]([C@@H]2CC[C@@]3(C)C4=CC[C@@H]5C(C)(C)C(=O)CC[C@]5(C)[C@H]4CC[C@@]23C)C[C@@H]1O,472.7100000000004,66.76,4,2,5.697600000000007,2,5
NuBBE_1018_obabel_3D.mol2,COc1ccc(CCC(=O)O)c2c1[C@@H]([C@H](O)C(C)(C)O)OC(C)(C)O2,354.3990000000001,105.45000000000002,7,3,2.0303999999999998,6,2
NuBBE_1334_obabel_3D.mol2,COC(=O)/C=C/[C@@]12C(=O)OC(C)(C)[C@@H]1CC(=O)[C@]1(C)[C@H]2[C@H](O)C[C@@]2(C)[C@H](c3ccoc3)OC(=O)C3O[C@]321,514.5270000000003,141.87000000000003,10,1,2.0484999999999998,3,6
NuBBE_1817_obabel_3D.mol2,COc1ccc(C(=O)C2=Cc3cc(OC)c(OC)cc3CO2)c(OC)c1,356.37400000000014,63.22000000000001,6,0,3.4750000000000023,6,3
NuBBE_275_obabel_3D.mol2,CCOC(=O)c1c(O)cc(O)c(C)c1C,210.22899999999996,66.76,4,2,1.8913399999999998,2,1
NuBBE_416_obabel_3D.mol2,CC1C(=O)CC[C@@H]2[C@@]3(C)CC[C@]4(C)[C@H]5CC(C)(C)CC[C@]5(C)CC[C@@]4(C)[C@@H]3CC[C@@]12C,426.7290000000003,17.07,1,0,8.457000000000006,0,5
NuBBE_2242_obabel_3D.mol2,C=C[C@]1(C)CC2=C(OC(C)=O)C(=C)[C@@]34O[C@@]3(CCCC4(C)C)[C@]2(C)[C@@H](OC(C)=O)C1,414.5420000000002,65.13,5,0,5.015400000000005,3,4
NuBBE_514_obabel_3D.mol2,C[C@@]1(CO)[C@H](O)CC[C@@]2(C)[C@H]1CC[C@H]1C[C@H]3C[C@]12CC[C@]3(O)CO,338.4880000000001,80.92,4,4,2.0858000000000003,2,4
NuBBE_224_obabel_3D.mol2,C=C/C(C)=C\C[C@]1(C)[C@H](C)[C@@H](OC(=O)CCCCCCCCC)[C@H](O)[C@@]23C(=C[C@H](O)C[C@@H]12)[C@@H](OCC)O[C@H]3OC(C)=O,590.7980000000003,111.52000000000001,8,2,6.153800000000008,15,3
NuBBE_307_obabel_3D.mol2,CC(=O)CCCCCCCCCC[C@H]1CC[C@@H](OC(C)=O)[C@H](C)N1,339.52000000000004,55.400000000000006,4,1,4.548600000000004,12,1
NuBBE_36_obabel_3D.mol2,COc1cc([C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2cc(OC)c3c(c2)OCO3)cc(OC)c1OC,430.45300000000026,73.84000000000002,8,0,3.5249000000000024,6,5
NuBBE_562_obabel_3D.mol2,O=C1C[C@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,288.25500000000005,107.22000000000001,6,4,2.215500000000001,1,3
NuBBE_2475_obabel_3D.mol2,COc1cc(C[C@H]2CO[C@H](c3ccc(OC)c(OC)c3)[C@H]2CO)ccc1O,374.4330000000001,77.38000000000001,6,2,2.956700000000002,7,3
NuBBE_131_obabel_3D.mol2,CC1(C)CC[C@@]2(C(=O)O)CC[C@@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@@]43C)[C@@H]2C1,780.993,215.82999999999998,13,8,2.8820000000000023,7,7
NuBBE_654_obabel_3D.mol2,CC[C@H]1CC[C@H](O)CC1,128.21499999999997,20.23,1,1,1.9475,1,1
NuBBE_1332_obabel_3D.mol2,CC(=O)OC1C(=O)c2c(O)c3c(c(CC=C(C)C)c2O[C@@H]1c1ccccc1)OC(C)(C)C=C3,448.51500000000016,82.06000000000002,6,1,5.333200000000005,4,4
NuBBE_734_obabel_3D.mol2,C=CCc1ccc(OC)c(OC)c1,178.23099999999997,18.46,2,0,2.4323000000000006,4,1
NuBBE_2466_obabel_3D.mol2,COc1cc([C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2ccc(OC(C)=O)c(OC)c2)ccc1OC(C)=O,442.4640000000002,89.52000000000001,8,0,3.6296000000000026,6,4
NuBBE_231_obabel_3D.mol2,C=C/C(C)=C\C[C@]1(C)[C@H](C)[C@@H](OC(=O)CCC)[C@H](OC(C)=O)[C@@]23C(=C[C@H](OC)C[C@@H]12)[C@@H](OC(C)=O)O[C@@H]3OC(=O)CCC,604.7370000000002,123.66,10,0,5.344900000000005,12,3
NuBBE_1294_obabel_3D.mol2,CC(=O)O[C@H]1C[C@H](OC(C)=O)[C@]2(C)[C@H]3[C@H](OC[C@]13C)[C@@H](OC(=O)/C=C/c1ccccc1)[C@@]1(C)C3=CC[C@@H](c4ccoc4)[C@@]3(C)CC[C@@H]12,642.7890000000001,101.27,8,0,7.049400000000009,6,7
NuBBE_1576_obabel_3D.mol2,CC1(C)CCC[C@@]2(C)[C@@H]3Cc4occc4C(C(=O)O)[C@H]3[C@@H](O)[C@H](O)[C@@H]12,348.439,90.9,5,3,2.8043000000000005,1,4
NuBBE_1658_obabel_3D.mol2,CC=C(C1=CC(=O)C(OC)=CC1=O)c1ccccc1,254.285,43.370000000000005,3,0,2.6984000000000012,3,2
NuBBE_685_obabel_3D.mol2,CC[C@H](C)/C=C/C1=CC2=C(Cl)C(=O)[C@]3(C)OC(=O)C(C(=O)C(C)[C@H](C)O)[C@H]3C2=CO1,434.9160000000001,89.9,6,1,3.5962000000000023,6,3
NuBBE_210_obabel_3D.mol2,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,182.172,121.38000000000001,6,6,-3.5854000000000004,5,0
NuBBE_1631_obabel_3D.mol2,CC(C)=CCC/C(C)=C/CC/C(C)=C/C[C@]12CC(=O)O[C@H](C=CC1=O)C2,356.5060000000001,43.370000000000005,3,0,5.626600000000005,8,2
NuBBE_1374_obabel_3D.mol2,C[C@@H]1O[C@@H](OC2C(=O)c3c(O)cc(O)cc3O[C@H]2c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O,450.39600000000013,186.37,11,7,0.038099999999999745,3,4
NuBBE_182_obabel_3D.mol2,CC(C)=CCC/C(=C/CC/C(C)=C/CC[C@]1(C)C=Cc2cc(O)cc(C)c2O1)C(=O)O,424.5810000000002,66.76,4,2,7.129020000000008,10,2
NuBBE_1676_obabel_3D.mol2,CCCCCCCCCCCCCCCc1cccc(O)c1,304.518,20.23,1,1,7.025900000000008,14,1
NuBBE_639_obabel_3D.mol2,C=CC(=C)CC[C@]1(C)[C@H](C)[C@@H](OC(C)=O)[C@H](OC(=O)C=CC=CCCCCC)[C@@]23C(=C[C@@H](OC(C)=O)C[C@H]12)[C@@H](OC(C)=O)O[C@@H]3OC(C)=O,684.8230000000004,140.73000000000002,11,0,6.374000000000008,15,3
NuBBE_228_obabel_3D.mol2,C=C/C(C)=C\C[C@]1(C)[C@H](C)[C@@H](OC(=O)CCC)[C@H](O)[C@@]23C(=C[C@H](OC)C[C@@H]12)[C@@H](OC(=O)CCC)O[C@H]3OC(C)=O,562.7000000000003,117.59,9,1,4.774100000000004,11,3
NuBBE_403_obabel_3D.mol2,OCSCc1ccccc1,154.23399999999998,20.23,1,1,1.8696,3,1
NuBBE_258_obabel_3D.mol2,C=c1c(O)c(O)cc2c1=CC=C1C3=C(C)C[C@]4(C)CC(=O)[C@@](C)(C(=O)OC)C[C@H]4[C@]3(C)CC[C@]12C,476.61300000000034,83.83,5,2,4.171300000000003,1,5
NuBBE_2471_obabel_3D.mol2,COc1ccc(C[C@@H](COC(C)=O)[C@H](COC(C)=O)Cc2ccc(OC)c(OC)c2)cc1OC,474.5500000000003,89.52000000000001,8,0,3.8648000000000033,13,2
NuBBE_218_obabel_3D.mol2,Cc1cc2c(cc1O)C(C)[C@H](O)C[C@H]2[C@H](C)CO,250.33799999999997,60.69,3,3,2.28072,2,2
NuBBE_1169_obabel_3D.mol2,COc1ccc(/C=C/C(=O)NCCc2ccc(O)cc2)cc1O,313.353,78.79,5,3,2.478500000000001,6,2
NuBBE_353_obabel_3D.mol2,C=C(C)[C@H](O)Cc1cc(C(=O)OC)ccc1O,236.26699999999997,66.76,4,2,1.6582999999999999,4,1
NuBBE_1121_obabel_3D.mol2,C[C@@H](C[C@@H](O)[C@H](O)C(C)(C)O)[C@@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)[C@H](O)CC[C@@]4(C)[C@H]3CC[C@@]12C,476.74200000000036,80.92,4,4,5.471400000000006,5,4
NuBBE_1809_obabel_3D.mol2,CCCCCCCCCCCC[C@H](C)CCC,240.47499999999994,0.0,0,0,6.733600000000007,13,0
NuBBE_1811_obabel_3D.mol2,COOCCCCCCCCCCOOC,234.33599999999993,36.92,4,0,3.263200000000002,13,0
NuBBE_1925_obabel_3D.mol2,C=C[C@@]1(C)CC=C2C(C1)C(=O)C[C@H]1C(C)(C)CCC[C@]21C,286.459,17.07,1,0,5.320500000000005,1,3
NuBBE_827_obabel_3D.mol2,C=C1C(=O)O[C@H]2[C@@H]1[C@H](OC(=O)[C@@]1(C)O[C@H]1C)[C@@H](OC(C)=O)/C(C(=O)OC)=C/CC[C@]1(C)O[C@H]21,464.4670000000003,130.26,10,0,1.1557999999999997,4,4
NuBBE_2341_obabel_3D.mol2,C=CC[C@@]1(OC)C=C2C(=CC1=O)O[C@H](c1cc(OC)c3c(c1)OCO3)[C@H]2C,370.4010000000001,63.22000000000001,6,0,3.4856000000000025,5,4
NuBBE_1422_obabel_3D.mol2,COc1ccc([C@H]2OC[C@@H]3[C@H]2CO[C@@H]3c2ccc3c(c2)OCO3)cc1OC,370.4010000000001,55.38000000000001,6,0,3.5077000000000025,4,5
NuBBE_1701_obabel_3D.mol2,CC(=O)OC[C@@]12[C@H](OC(C)=O)[C@H](OC(C)=O)[C@H]3[C@@H](OC(C)=O)[C@]14O[C@]3(C)COC(=O)c1cccnc1CCC(C)C(=O)O[C@H]([C@H](OC(C)=O)[C@@H]2OC(=O)c1ccccc1)[C@]4(C)O,867.8540000000003,252.74999999999994,19,1,2.1565000000000043,8,6
NuBBE_1419_obabel_3D.mol2,COc1cc([C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2ccc3c(c2)OCO3)ccc1OCC=C(C)C,424.4930000000002,55.38000000000001,6,0,4.8441000000000045,6,5
NuBBE_510_obabel_3D.mol2,O=C(O[C@@H]1[C@@H](O)CO[C@@H]1[C@]1(c2ccc(O)c(O)c2)CCC(Cc2ccc(O)c(O)c2)C(=O)O1)c1cc(O)cc(O)c1,568.5310000000004,203.43999999999997,12,7,2.2967000000000013,6,5
NuBBE_1806_obabel_3D.mol2,C=CCCCCCCCC[C@@H](O)C[C@@H](CO)C[C@H](O)CO,302.45500000000004,80.92,4,4,2.3960000000000004,15,0
NuBBE_348_obabel_3D.mol2,CC1=CC2=C(C=O)C(=O)[C@](C)(O)[C@@H](O)C2=CO1,236.22299999999998,83.83000000000001,5,2,-0.005599999999999938,1,2
NuBBE_469_obabel_3D.mol2,CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O,242.274,43.370000000000005,3,0,2.7521000000000013,0,3
NuBBE_2111_obabel_3D.mol2,C=CCCCCCCCCCCCC,196.37799999999996,0.0,0,0,5.483400000000005,11,0
NuBBE_2377_obabel_3D.mol2,COc1c(C(C)C)cc2c(c1OC)CC1=CCCC(C)(C)[C@@H]1CC2,328.4960000000001,18.46,2,0,5.678500000000006,3,3
NuBBE_2072_obabel_3D.mol2,C[C@@]12C(=O)O[C@@H]3C[C@H]4[C@@H](CCC[C@@H]4O)[C@@]4(CC[C@]1(O)OC4)[C@@H]32,308.37399999999997,75.99000000000001,5,2,1.2142,0,6
NuBBE_2030_obabel_3D.mol2,CC(=O)Oc1cc(C)ccc1C(C)C,192.25799999999998,26.3,2,0,3.0437200000000013,2,1
NuBBE_1465_obabel_3D.mol2,COC(=O)C[C@H]1C(C)(C)C(=O)C=C2O[C@](C)(O)[C@@]34C(=CC[C@]3(C)[C@H](c3ccoc3)OC(=O)C4O)[C@@]21C,500.54400000000027,132.5,9,2,2.9783000000000017,3,5
NuBBE_2346_obabel_3D.mol2,C=CCc1cc2c(cc1O)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H]2C,356.4180000000001,57.150000000000006,5,1,4.383700000000004,6,3
NuBBE_972_obabel_3D.mol2,O=C(NCCc1ccc(O)cc1)c1ccccc1,241.29000000000002,49.33,3,2,2.3647,4,2
NuBBE_141_obabel_3D.mol2,COc1c(O)cc([C@H]2Oc3cc(O)cc(O)c3C[C@H]2O)cc1O,320.29699999999997,119.61000000000001,7,5,1.5546999999999997,2,3
NuBBE_993_obabel_3D.mol2,CCC1C(=O)C[C@@H]2[C@H]3CC[C@@H]4CC(OC(C)=O)C(=O)C[C@]4(COC(C)=O)[C@H]3CC[C@]12C,432.5570000000003,86.74000000000001,6,0,3.888200000000003,4,4
NuBBE_914_obabel_3D.mol2,CC(C)CCC1C(=O)O[C@H](C)C(NC(=O)c2cccc(NC=O)c2O)C(=O)O[C@@H](C)[C@H]1O,450.48800000000017,151.26,10,4,1.3491999999999993,7,2
NuBBE_2159_obabel_3D.mol2,CC(C)C/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@@]4(C)[C@@H]3CC[C@@]12C,384.6480000000002,20.23,1,1,7.164700000000009,4,4
NuBBE_1006_obabel_3D.mol2,C[C@H]1OC(=O)c2c(O)cccc2[C@H]1O,194.18599999999998,66.76,4,2,0.9844999999999997,0,2
NuBBE_2065_obabel_3D.mol2,COc1cc2c(cc1OC)[C@]13C[C@@H](OC)C=CC1=CCN3C[C@@H]2O,329.3960000000001,51.16,5,1,2.1630000000000007,3,4
NuBBE_323_obabel_3D.mol2,CS(=O)(=O)/C=C/COC(=O)/C=C/c1ccccc1,266.318,60.440000000000005,4,0,1.8013,5,1
NuBBE_871_obabel_3D.mol2,CC(C)CC1NC(=O)C2CCCN2C1=O,210.27699999999993,49.410000000000004,4,1,0.5218999999999998,2,2
NuBBE_2380_obabel_3D.mol2,COC(=O)[C@]12CCCC(C)(C)[C@H]1C=Cc1cc(C(C)C)c(OC)c(OC)c12,372.5050000000002,44.760000000000005,4,0,5.091100000000005,4,3
NuBBE_139_obabel_3D.mol2,O=C1C(O)c2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1,304.254,127.45000000000002,7,5,1.2451999999999996,1,3
NuBBE_2286_obabel_3D.mol2,COC(=O)C1=CCC[C@H]2[C@]3(C[C@H](c4ccoc4)OC3=O)[C@@H](C)CC[C@@]12C,358.4340000000002,65.74000000000001,5,0,4.199600000000004,2,4
NuBBE_2075_obabel_3D.mol2,CO[C@@]12CC[C@]3(CO1)[C@@H]1CCC[C@H](O)[C@H]1C[C@H]1OC(=O)[C@@]2(C)[C@H]13,322.40100000000007,64.99000000000001,5,1,1.8682999999999998,1,6
NuBBE_347_obabel_3D.mol2,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CCC2=C3C=CC4=CC(=O)CC[C@@]4(C)[C@H]3CC[C@]21C,392.62700000000024,17.07,1,0,7.459100000000008,4,4
NuBBE_1197_obabel_3D.mol2,C=C(C)[C@@H]1CC[C@]2(C)[C@H](CC[C@H]3[C@@H]([C@]4(C)CC[C@H](C(C)(C)O)O4)CC[C@]32C)[C@@]1(C)CCC(=O)O,474.72600000000034,66.76,4,2,7.001000000000007,6,4
NuBBE_1327_obabel_3D.mol2,COc1ccc([C@@H]2CC(=O)c3ccc4c(c3O2)C=CC(C)(C)O4)cc1OC,366.4130000000001,53.99000000000001,5,0,4.5945000000000045,3,4
NuBBE_2392_obabel_3D.mol2,C/C(=C\C(=O)O)CC[C@H]1[C@]2(C)CCCC(C)(C)[C@H]2CC[C@@]1(C)O,322.4890000000001,57.53,3,2,4.7911000000000055,4,2
NuBBE_35_obabel_3D.mol2,COc1cc([C@H]2OC[C@H]3[C@@H]2CO[C@H]3c2cc(OC)c3c(c2)OCO3)cc(OC)c1OC,430.45300000000026,73.84000000000002,8,0,3.5249000000000024,6,5
NuBBE_1800_obabel_3D.mol2,C#CCCCCCCCC[C@H]1CC(C[C@H](COC(C)C)OC(C)C)C(=O)O1,380.5690000000002,44.760000000000005,4,0,5.2808000000000055,15,1
NuBBE_1644_obabel_3D.mol2,CC(C)=CCC/C(C)=C/CC/C(C)=C/CCC(C)=CCc1cc(O)cc2cc(O)oc12,422.60900000000015,53.6,3,2,8.532200000000001,11,2
NuBBE_2108_obabel_3D.mol2,CCCCCCCCCCCCC,184.36699999999996,0.0,0,0,5.317300000000005,10,0
NuBBE_533_obabel_3D.mol2,COc1cc2c(cc1O)C[C@H]1c3c(cc(OC)c(OC)c3-2)CC[N+]1(C)C,356.4420000000002,47.92,5,1,3.314700000000002,3,4
NuBBE_854_obabel_3D.mol2,C=C(C)[C@@H]1CC[C@]2(C)OC3=C(C[C@@H]12)C(=O)[C@]1(O)CO[C@@H]3C1,290.35900000000004,55.760000000000005,4,1,2.1245000000000003,1,4
NuBBE_1577_obabel_3D.mol2,CC(=O)O[C@@H]1[C@@H](OC(C)=O)[C@@H]2C(C)(C)CCC[C@]2(C)[C@H]2Cc3occc3C(C=O)[C@H]12,416.5140000000001,82.81,6,0,4.060200000000004,3,4
NuBBE_1441_obabel_3D.mol2,C[C@]12[C@H]3[C@@H](O[C@@H]1CC(=O)[C@@]1(C)OC(=O)C(O)[C@@]21O)[C@H](O)[C@@]1(C)[C@H](c2ccoc2)C[C@@H]2O[C@@]21[C@]3(C)O,490.5050000000003,159.19,10,4,-0.19350000000000017,1,7
NuBBE_1084_obabel_3D.mol2,CC(C)CCC[C@H](C)CCc1cc(C(=O)O)cc(CCC(C)C)c1O,348.52700000000016,57.53,3,2,6.074000000000007,11,1
NuBBE_1423_obabel_3D.mol2,COc1cc([C@@H]2OC[C@@H]3[C@H]2CO[C@@H]3c2ccc3c(c2)OCO3)ccc1OCC=C(C)C,424.4930000000002,55.38000000000001,6,0,4.8441000000000045,6,5
NuBBE_1807_obabel_3D.mol2,C#CCCCCCCCC[C@@H](O)C[C@@H](CO)C[C@H](O)CO,300.439,80.92,4,4,1.8432,14,0
NuBBE_2237_obabel_3D.mol2,C=C1C[C@]23CC[C@H]4C(C)(C)CCC[C@@]4(C)C2=CC[C@H]1C3,270.46,0.0,0,0,5.8955000000000055,0,4
NuBBE_733_obabel_3D.mol2,C=CCc1ccc2c(c1)OCO2,162.18799999999993,18.46,2,0,2.1437999999999997,2,2
NuBBE_227_obabel_3D.mol2,C=C/C(C)=C\C[C@]1(C)[C@H](C)[C@@H](OC(=O)CCC)C[C@@]23C(=C[C@H](O)C[C@@H]12)[C@@H](OC(C)=O)O[C@H]3OC(=O)CCC,532.6740000000002,108.36000000000001,8,1,5.149200000000005,10,3
NuBBE_1790_obabel_3D.mol2,C#CCCCCCCCC[C@@H]1CC(C[C@@H](O)CO)C(=O)O1,296.40700000000004,66.76,4,2,2.4154000000000004,11,1
NuBBE_2516_obabel_3D.mol2,C=CC[C@]1(OC)C=C2C(=CC1=O)O[C@@H](Cc1ccc3c(c1)OCO3)[C@@H]2C,354.4020000000001,53.99000000000001,5,0,3.347000000000002,5,4
NuBBE_1785_obabel_3D.mol2,COc1ccc2c(c1)N(C(C)=O)[C@@H]1[C@@H]3[C@H](O)OCC=C4CN5CC[C@]21[C@H]5C[C@@H]43,382.4600000000002,62.24,6,1,1.6671000000000002,1,6
NuBBE_430_obabel_3D.mol2,C[C@@H]1CC[C@@]2(C)CC[C@@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(CO)(CO)[C@@H]5CC[C@@]43C)[C@@H]2[C@]1(C)O,490.7250000000003,101.15,5,5,4.0553000000000035,2,5
